3,594|Huo shao Shao Lin si|1950|60 min|Action||
3,595|Palletoori Pilla|1950|60 min|Action, Adventure, Comedy|6.2|A slap from a village girl turns a loyal soldier into a rebel.
3,596|Hanste Rehna|1950|60 min|Action, Comedy, Drama||
3,597|Tateshi Danpei|1950|60 min|Action, Adventure, Drama|6.4|Stage sword-fighting and fencing instructor and choreographer, or 'tateshi', Ichikawa Danpei was a man so focused on his art and job at hand that he fails to notice how the times are passing him by and the moving tastes of the audiences, which are calling for more realism, are contributing to less demand for his skills. This is the story of changing times.
3,598|Genghis Khan|1950|60 min|Action|7.0|Temujin, who later became Genghis Khan is wise, or sometimes cunning. He goes through several heroic episodes; competing at the Man of Men contest, falling in love with the enemy commander's daughter, and struggling to restore his demolished hometown. Meanwhile his steps guide him to be a great conqueror. Khan's witty, humorous side in his adolescent years before he takes the throne.
3,599|Amir el-Inteqam|1950|60 min|Action, Adventure, Crime|7.0|"A young man, falsely imprisoned by his jealous ""friend,"" escapes and uses a hidden treasure to exact his revenge."
3,600|Emei fei jian xia|1950|60 min|Action, Fantasy||
3,601|Emei fei jian xia xia ji|1950||Action, Fantasy||
3,602|Fei jian xia xie zhan Zhou gu zhuang|1950||Action||
3,603|Hantik|1950||Action, Drama||Teresa (Celia Flor) befriends the Japanese commander, Colonel Nasimoto (Eusebio Gomez) in order to ask the release of her lover's father. Her actions are misinterpreted by her lover (Leopoldo Salcedo) and for a time, she is branded as collaborator.
3,604|Umi no G-men|1950||Action||
3,605|Raj Mukut|1950||Action, Adventure, Drama||
3,606|Kontrabando|1950||Action, Drama||Government Operatives vs. Alien Infiltrators and Smugglers.
3,607|Teniente Ramirez|1950||Action, Drama, War||
3,608|Huling Patak ng Dugo|1950||Action, Drama||
3,609|Apat na alas|1950||Action, Fantasy||
3,610|Candaba|1950||Action, Drama||
3,611|Kami ang sugatan (Wings Over Bataan)|1950||Action, War||The first local air-force picture produced with the cooperation of the 6th fighter squadron, 7th fighter squadron 2nd pilot school squadron of the Philippine Air Force.
3,612|Sohrab at Rustum|1950||Action, Fantasy||
3,613|Hiwaga ng tulay na bato|1950||Action||
3,614|Balaraw|1950||Action||Action will sear the screen.
3,615|Huramentado|1950||Action, War||
3,616|Ang prinsesa at ang Pulubi|1950||Action, Fantasy||
3,617|Batong Buhay (sa Sentral Lusan)|1950||Action, Romance, War||Friendship as strong rocks - love as enduring as the heavens - sacrifice without any parallel - in a story with hardly an equal.
3,618|48 oras|1950||Action, Drama, Thriller|4.9|A man has 48 hours to find the men who wronged hi, before a bullet in lodged his chest reaches his heart.
3,619|Doble cara|1950||Action||Would you believe that this man is a ruthless killer? Even his wife doubted.
3,620|His Darkest Hour|1950||Action, Crime||Don't fail to see this picture tense, suspense, dynamite.
3,621|Tigang na lupa|1950||Action, War||
3,622|Mapuputing kamay|1950||Action, War||In WAR, - In PEACE, - you'll always love our women nurses.
3,623|Muntinglupa|1950||Action, Drama||
3,624|The Pirates Go to Town|1950||Action, Adventure|5.8|"The Uproarious Adventures of a Band of ""KRIS-MEN"" from the South who took Manila by Storm."
3,625|Kilabot sa Makiling|1950||Action, Drama||
3,626|Tatlong Bagwis: Mga Anak ng Bayan|1950||Action, Drama||The most heat rending action picture of the year 3 brothers to preserve - love of god, love of country, love of parents.
3,627|Pagtutuus|1950||Action, Drama||A DRAMATIC THUNDERBOLT. A woman torn between two lovers - for a sweetheart who fought for his country and her brother who betrayed it.
3,628|Misteriyoso|1950||Action, Drama, Mystery||Mystery - Drama - Romance - Action - Suspense.
3,629|Sigaw ng Bayan|1950||Action||A G-2 Agent on the rampage.
3,630|Takas sa Bataan|1950||Action, War||
3,631|Tatlong Limbas|1950||Action, Drama||
3,632|Bandido|1950||Action, Western||
3,633|Bella Vendetta|1950||Action, Drama||
3,634|Halls of Montezuma|1951||Action, Adventure, Drama|6.6|A company of Marines races against the clock to find a Japanese rocket base.
3,635|V mirnye dni|1951||Action, Adventure, War|6.2|
3,636|Abilene Trail|1951||Action, Adventure, Western|6.6|"Fleeing a sheriff's posse after being unjustly accused as horse-thieves, Dave ""Kansas Kid"" Hill and Sagebrush Charlie are befriended by Ed Dawson, who is wounded while helping them escape. Kansas take Ed to a doctor in Tonto City, and Ed offers them jobs with his father's trail herd. They report to Dawson's foreman, Slavens, who instead sends them to the rival Coulter outfit. Suspicious to Slaven's motives, Ed sends Kansas and Charlie ahead to his father's ranch where, due to a misunderstanding, his sister Mary tries to ambush them. They sign up with Mr. Dawson just in time to hear the trail boss, Red trying to get the hands to quit Dawson and join Coulter. Kansas stops this but Mary has found a reward poster on Kansas and Charlie and notifies Sheriff Warner."
3,637|Al Jennings of Oklahoma|1951||Action, Romance, Western|6.1|Bank robber serves his time in prison, tries to go straight.
3,638|Amore e sangue|1951||Action, Drama|6.3|
3,639|Anne of the Indies|1951||Action, Adventure, Drama|6.7|In order to recover his ship impounded by the British, former pirate captain LaRochelle agrees to spy on the notorious Caribbean Sea pirates Blackbeard and Anne Providence.
3,640|Apache Drums|1951||Action, Adventure, Drama|6.4|A gambler is thrown out of a western town, but returns when the town is suddenly threatened by a band of marauding Apaches.
3,641|Belle Le Grand|1951||Action, Adventure, Music|6.0|After serving a prison sentence in 1850, a New Orleans woman becomes a rich gambler, opens a casino on the Barbary Coast, gets romantically involved with Nevada mine owners and watches over the interests of her little sister.
3,642|Elephant Stampede|1951||Action, Adventure, Crime|5.7|Elephant poachers Joe Collins and Bob Warren plan to steal a load of ivory which the natives want to give to the missionary, Miss Banks, but Bomba the Jungle Boy calls on friendly elephants to trample them to death.
3,643|Bonanza Town|1951||Action, Adventure, Comedy|6.7|A man's pursuit of some wanted criminals is hindered by the interference of a crooked judge.
3,644|Bowery Battalion|1951||Action, Comedy|6.5|In order to trap some spies, the Bowery Boys join the Army.
3,645|Captain Horatio Hornblower R.N.|1951||Action, Adventure, Drama|7.4|During the Napoleonic wars, a British Navy Captain has adventures in Central American waters.
3,646|Cattle Drive|1951||Action, Western|6.5|A cowboy finds the spoiled son of a railroad magnate lost in the deserted hills and teaches him survival skills and hard work values.
3,647|Cave of Outlaws|1951||Action, Drama, Romance|5.9|Released after serving 15 years in prison for train robbery Pete Carver being the only survivor of the gang goes looking for the loot in the caves where it was hidden.
3,648|Crazy Over Horses|1951||Action, Comedy, Sport|6.2|The boys get mixed up with a race horse & crooked gamblers.
3,649|Criminal Lawyer|1951||Action, Crime, Drama|6.5|Alcoholic lawyer sobers up to defend friend in murder case.
3,650|Cyclone Fury|1951||Action, Comedy, Music|6.3|Johnny is a young Indian boy who falls heir to thousands of wild horses when his adoptive white father is murdered by henchmen of the town's leading citizen, Grat Hanlon. With the aid of his protector Steve Reynolds, he acquires an Army contract to deliver 300 horses a month to the cavalry. Hanlon, desiring the contract himself, and his men set out to keep the contract from being fulfilled.
3,651|Distant Drums|1951|167 min|Action, Drama, Western|6.5|After destroying a Seminole fort, American soldiers and their rescued companions must face the dangerous Everglades and hostile Indians in order to reach safety.
3,652|Don Daredevil Rides Again|1951|167 min|Action, Adventure, Western|6.2|
3,653|Fixed Bayonets!|1951|167 min|Action, Drama, War|6.9|The story of a platoon during the Korean War. One by one Corporal Denno's superiors are killed until it comes to the point where he must try to take command responsibility.
3,654|Flame of Stamboul|1951|167 min|Action, Adventure, Drama|5.4|"A gang of thieves in Istanbul, led by a mastermind criminal known as ""The Voice"", are planning to steal defense plans important to the protection of the Suez Canal during a peace conference to be held there. Larry Wilson, an American intelligence agent, is sent to the scene of the plot. The plans have been hidden in the jewel box belonging to a wealthy Egyptian attending the conference. As part of the plan, the gang hires Lynette Garay to assume the identity of a dancer known as the ""Flame of Stamboul"" and get friendly with the son of the Egyptian."
3,655|Flying Leathernecks|1951|167 min|Action, Drama, War|6.5|Major Kirby leads The Wildcats squadron into the historic WWII battle of Guadalcanal.
3,656|Fury of the Congo|1951|167 min|Action, Adventure, Crime|6.4|Jungle Jim must protect rare pony-like animals whose glands produce a powerful narcotic. On the way, he fights a giant spider.
3,657|Ghost Chasers|1951|167 min|Action, Adventure, Comedy|6.3|A ghost helps the Bowery Boys capture a gang of crooks led by a mad doctor.
3,658|The Glenrowan Affair|1951|167 min|Action, Crime, Drama|6.3|The story of the Ned Kelly gang, Victoria, Australia's most notorious bushrangers.
3,659|The Golden Horde|1951|167 min|Action, Adventure|5.6|The princess of Samarkand and an English knight confront the armies of Genghis Khan.
3,660|Government Agents vs Phantom Legion|1951|167 min|Action, Crime, Drama|5.7|Two federal agents battle a gang that hijacks trucks carrying materials vital for the security of the country and sells them to foreign powers.
3,661|Gunplay|1951|167 min|Action, Adventure, Drama|6.3|A female ranch owner and her two ranch hands try to help a young boy find the man who is responsible for ordering his father's murder.
3,662|Heart of the Rockies|1951|167 min|Action, Music, Western|6.3|"Roy Rogers, a highway engineer, strongly favors a youth-rehabilitation camp sponsored by retired State Prison Warden Parker where young first-offenders can be reformed without being exposed to penitentiary life. Andrew Willard, through whose range a new highway is being built, is being secretly robbed of his pure-bred cattle by his crooked foreman Devery who has marketed the cattle and replaced them with scrub stock.He then has the herd stampeded into a landslide set off by dynamite by Roy's young crew to make them appear responsible for the loss of the ""valuable"" cattle. Roy takes the blame and is ordered off of the property by Willard, over the protests of his niece June. Then Devery has two of his men, whom he has planted on the guest ranch ran by Splinters McGonigle, steal a diamond brooch belonging to Mrs. Edsel and the blame is placed on one of the work camp boys, Jim Corley. Roy has his work cut out for him to clear the boys of the pending charges, especially after Devery has Warden Parker killed and Roy's crew is also blamed for that."
3,663|His Kind of Woman|1951|167 min|Action, Crime, Film-Noir|7.1|A deported gangster's plan to re-enter the USA involves skulduggery at a Mexican resort, and gambler Dan Milner is caught in the middle.
3,664|Hot Lead|1951|167 min|Action, Adventure, Drama|5.9|Recently released from prison, nice guy Dave Collins finds himself unwillingly mixed up with his old outlaw acquaintances Turk Thorne and his gang as they try to use his telegraphy talents to zero in on the arrival of a gold shipment on the local train. Taking a liking to Collins, cowboys Tim Holt and Chito Rafferty get him to agree to help set a trap for the train robbers.
3,665|Jungle Manhunt|1951|167 min|Action, Adventure, Romance|5.9|Football player Bob Miller, played by an actual football player, is lost in the jungle. Who else to find him but Jungle Jim.
3,666|Tarzan's Peril|1951|167 min|Action, Adventure, Drama|6.0|Escaped convicts are selling weapons to a warlike native tribe.
3,667|Kanketsu Sasaki Kojirô: Ganryû-jima kettô|1951|167 min|Action, Adventure, Drama|6.9|Master swordsman Kojiro Sasaki is not content with the knowledge of his own power and constantly seeks to impress it upon others. Another great samurai swordsman, Musashi Miyamoto, has great respect for Sasaki's skills, but seeks to find spirituality and redemption for past sins rather than glory. Sasaki challenges Miyamoto, who tries to avoid conflict, but eventually the two must meet. They do so on Ganryu Island.
3,668|The Kid from Amarillo|1951|167 min|Action, Adventure, Music|6.2|Treasury agent Steve Ransom (Charles Starrett) is given the mission of unmasking Jonathan Cole (Fred Sears), head of a gang of smugglers operating near the Mexico/Texas border which is not within the length of three eastern seaboard states of Amarillo but Columbia title writers were never good at geography. In spite of Steve's warnings, his bumbling pal Smiley (Smiley Burnette) does some lone-wolf sleuthing on the Cole ranch and is taken prisoner just as Steve is getting the evidence he needs against Cole.
3,669|Lost Planet Airmen|1951|167 min|Action, Crime, Sci-Fi|5.2|"Young member of scientific group uses new rocket-powered flying suit to thwart shadowy saboteur known only as ""Dr. Vulcan""."
3,670|The Magic Carpet|1951|167 min|Action, Adventure, Fantasy|5.3|Abdullah (John Agar)has reached manhood as the son of a physician without knowing he is the true Caliph of Islam. Stirred by the conditions in his country, he infiltrates the palace and ...                See full summary »
3,671|Major Bauk|1951|167 min|Action, War|5.0|Partisans resist the terror of Italian fascists and Serbian Chetniks in the South-East of Bosnia and Herzegovina during WWII.
3,672|Man from Sonora|1951|167 min|Action, Adventure, Western|6.2|Duke, Pete and , later,Spencer ambush ex-Ranger Johnny Mack Brown and steal his horse. In Silver Springs, town banker Fred Allison is forced to borrow heavily from livery stable owner Ed Hooper to make good the hold-up losses. Johnny jumps Duke, gets a confession out of him that reveals Hooper as the gang leader, and sets out after Spence and recovers his stolen horse. He confronts Hooper, but is thrown in jail by an outlaw posing as a Marshal. Cinthy Allison recognizes the fake Marshal, and Hooper makes a break, with Johnny giving chase.
3,673|Messalina|1951|167 min|Action, Drama, History|5.6|A story, set in Rome of 44 A.D., concerning the amorous and political intrigues of the evil Empress Messalina, the wife of the Roman Emperor Claudius, and her eventual hounding to death.
3,674|Montana Desperado|1951|167 min|Action, Mystery, Western|5.9|After the fourth tenant has been murdered on his ranch, Dave Borden (Johnny Mack Brown) is accused of the slayings but cleared. A neighboring rancher is also murdered by a mysterious masked...                See full summary »
3,675|My Outlaw Brother|1951|167 min|Action, Romance, Western|5.1|A young man travels to Mexico in search of his brother, who has become involved with a dangerous gang.
3,676|Mysterious Island|1951|167 min|Action, Sci-Fi|5.9|Union prisoners use a balloon to escape a Southern prison camp near the end of the Civil War and end up marooned on a mysterious volcanic island with very unusual inhabitants.
3,677|Navy Bound|1951|167 min|Action, Drama, Romance|5.1|A sailor who is a champion boxer in the Navy is forced to leave the service because his family's business, a tuna fishing operation, is in financial trouble. He becomes a prizefighter and one day signs up for a winner-take-all boxing match, which could make him a lot of money but could also result in the end of his boxing career.
3,678|Nevada Badmen|1951|167 min|Action, Adventure, Drama|8.5|Cowhands Whip Wilson (Whip Wilson), Texas (Fuzzy Knight) and Jim Bannon (Jim Bannon) are heading for a California vacation when Jim gets a letter from his brother, Bob (Kenne Duncan), saying he has struck gold on his property and wants Whip, Texas and Jim to help him work the claim. Bob makes the error of boasting of his gold strike to express agent Waller (I. Stanford Jolley) and he and town banker Jensen (Bill Kennedy) make arrangements for Waller's nephew Mert Jensen (Marshall Reed) and Waller's two sons, Clint (Lee Roberts) and Jess (Riley Hill) to hold up the stage carrying Bob's gold. Waller kills Bob while searching his house for a map of the gold strike site. The trio arrive and discover Bob's body and meet his daughter Carol (Phyllis Coates). Jensen refuses to extend the note he holds on the ranch, so Whip and Jim decide to auction off the ranch, reasoning that the highest bidder will probably be the men behind the robbery and killing.
3,679|Night Riders of Montana|1951|167 min|Action, Adventure, Drama|6.5|State Ranger Rocky Lane becomes involved in a mystery surrounding a gang of horse rustlers and a young rancher who is blamed falsely for a killing. Lane helps uncover the real killers and unmasks the ringleader of the rustlers.
3,680|Oh! Susanna|1951|167 min|Action, Romance, Western|5.7|A cavalry unit defends settlers against rampaging Sioux Indians.
3,681|Overland Telegraph|1951|167 min|Action, Drama, Western|6.4|Storekeeper Paul Manning is attempting to sabotage the completion of a telegraph line so he can have time to dispose of his stock before the near-by Army post is abandoned. He uses outlaw leader Roberts and his gang in this effort. Troubleshooter Tim Holt and his pal Chito Rafferty investigate, but quickly get onto the wrong side of Terry Muldoon, daughter of the telegraph line contractor.
3,682|Pals of the Golden West|1951|167 min|Action, Comedy, Music|6.5|Cattle smugglers are working along the U.S. border with Mexico. Hoof-and-mouth disease is discovered among the stolen cattle. Roy becomes involved when a fellow border patrolman is murdered by the rustlers.
3,683|Pathala Bhairavi|1951|167 min|Action, Adventure, Family|8.5|A poor man, in love with a princess, is persuaded by an evil sorcerer to help him get the blessing of a Goddess.
3,684|Peking Express|1951|167 min|Action, Drama, Film-Noir|5.8|A group of refugees fleeing Chinese Communist rule via train are beset by a gang of terrifying outlaws.
3,685|Pistol Harvest|1951|167 min|Action, Drama, Romance|6.5|Life is sweet for cowboy Tim as he plans to marry pretty Felice, ward to wealthy rancher Terry, who plans to buy up adjoining range land as a wedding present to the newlyweds. Trouble brews, however, when no-good businessman Elias Norton hires a couple of saddle tramps to relieve Terry of the $30,000 he planned on using to buy the property.
3,686|Racket Girls|1951|167 min|Action, Crime, Drama|1.6|A money launderer uses women's wrestling as a front for his illegal activities, but earns the enmity of a powerful mobster.
3,687|Roaring City|1951|167 min|Action, Adventure, Crime|6.3|Dennis O'Brien is hired by Barton to bet on Harper, an old fighter, against Lundy, placing the bets in the name of Steve Belzig. Lundy dies of a blood clot during the bout. At Barton's hotel, after the fight, Dennis finds Gannon and Lundy, where he learns that Belzig is Lundy's real name and that Barton and Gannon had the fight fixed for Lundy to take a dive in the first round, but Barton told Lundy to wait until the seventh and Harper didn't last that long. Dennis is knocked out and comes to to find police Lt. Burger in the room with him with Lundy dead. Accused of the murder and out on bail, Dennis starts his own investigation and finds that Gale Chase is connected with Gannon. He makes Gannon think that Gale is double-crossing him, but is arrested by Burger before he can harm Gale...(end first story... start second story)... Irma Rand hires Dennis to pose as Ted Fallon, husband of her step-daughter Sylvia. She introduces him to Eddie and Bill Rafferty, who knock him out and he awakens to find himself next to the body of the real Ted Fallon. He goes to Sylvia's apartment where he is again slugged by the two thugs, but this time he awakens and finds both men dead. The always-late Lt.Burger accuses him of these crimes. He learns from his buddy, Professor Shicker that Sylvia had cashed $30,000 worth of bonds belonging to Rafferty and is planning to flee the country with Irma. Catching up to them Dennis and Burger learn that Irma killed Ted Fallon... and Sylvia, believing that Rafferty did it, killed him and Eddie.
3,688|Rough Riders of Durango|1951|167 min|Action, Western|7.1|"Marshal ""Rocky"" Lane (Allan Lane) comes to the aid of Sheriff Bill Walters (Ross Ford) who is having a hard time trying to save the local farmers and ranchers from raids and hi-jackings. ...                See full summary »"
3,689|Saddle Legion|1951|167 min|Action, Adventure, Drama|6.7|After being fired by Warren, Gabe crosses the border to see Ace Kelso and they make plans to get Warren's cattle. They waylay the Cattle Inspector and replace him with their man Regan. After Regan condemns the cattle they plan to drive them across the border. But Dave Saunders is suspicious of the phony Inspector and rides off to check with the Chief Inspector.
3,690|Silver City|1951|167 min|Action, Adventure, Romance|6.1|Having masterminded the hold up of his company office, a mining engineer is barred from the industry. He then sets up shop as an assayer, scheming to acquire a rich silver mine lease from its operators.
3,691|Sirocco|1951|167 min|Action, Drama, Film-Noir|6.3|A cynical American expatriate gets involved in smuggling and gun-running for the rebels during the 1925 Syrian insurgency against French occupation.
3,692|Skipalong Rosenbloom|1951|167 min|Action, Comedy, Music|7.8|The town of Buttonhole Bend is in the clutches of the Butcher Baer (Max Baer) gang who have killed every sheriff and robbed every bank in the territory. The brains behind the gang is saloon...                See full summary »
3,693|South of Caliente|1951|167 min|Action, Music, Western|7.0|Roy Rogers (Roy Rogers), owner of a transportation service for moving race horses from track to track, prepares to take a number of thoroughbreds to the Pan American fair races at Monterey....                See full summary »
3,694|Spoilers of the Plains|1951|167 min|Action, Adventure, Western|6.4|This is an odd one for Roy. There are foreign spies, desert sites for rocket-launching and artificial satellites. The climax is a one-on-one fight on top of an oil derrick.
3,695|The Steel Helmet|1951|167 min|Action, Drama, War|7.5|A ragtag group of American stragglers battles against superior Communist troops in an abandoned Buddhist temple during the Korean War.
3,696|Sugarfoot|1951|167 min|Action, Romance, Western|6.2|Arriving in Arizona on a wagon train in 1866 former Confederate officer Jackson Redan partners with local businessman Don Miguel while their competitor Asa Goodhue is joined by opportunistic drifter Jacob Stint.
3,697|Superman and the Mole-Men|1951|167 min|Action, Adventure, Drama|5.7|When underground beings explore the surface world from a deep oil well and inadvertantly cause a panic, only Superman can prevent a tragedy.
3,698|The Tanks Are Coming|1951|167 min|Action, Drama, War|6.3|An American tank crew fights its way into Germany in World War II.
3,699|Ten Tall Men|1951|167 min|Action, Adventure, War|6.2|During the Rif War in Morocco, the French Foreign Legion's outpost of Tarfa is threatened by Khalif Hussein's tribes but Sergeant Mike Kincaid devises a plan of survival until the arrival of French reinforcements.
3,700|The Texas Rangers|1951|167 min|Action, Adventure, Drama|6.2|In 1874, unable to eliminate a gang of notorious outlaws, the Texas Rangers hire two former convicts to assist with the tracking and the destruction of the Sam Bass gang.
3,701|The Thundering Trail|1951|122 min|Action, Western|6.8|Lash and Fuzzy have been sent to escort the new Governor to the Capitol City. West and his outlaw gang are out to stop them. When Lash's first attempt is foiled, he realizes the Governor's supposedly deaf and dumb servant is the informant and sets a trap for the gang.
3,702|Umi no hanabi|1951|122 min|Action, Drama, Romance|6.0|The Kamiya family struggles to keep the town fishing association from going bankrupt as they deal with a dishonest captain and his degenerate crew.
3,703|Up Front|1951|122 min|Action, Adventure, Comedy|7.3|Based on the famed W.W.II cartoons: Lowbrow G.I.s Willie and Joe, on the Italian front, are good soldiers in combat, but meet the antics of gung-ho Captain Johnson and other military snafus with a barrage of wry comments. On a 3-day pass in Naples, Joe's penchant for wine and women involves the pair with luscious Emi Rosso and her moonshiner father, whose tangled affairs land them in ever deeper trouble.
3,704|Utah Wagon Train|1951|122 min|Action, Music, Western|7.2|Rancher Rex Allen (Rex Allen) receives a summons from his uncle (Forrest Taylor), an old time frontiersman, that he is in trouble. The uncle has been hired to lead a modern-day band of adventurers on a wagon train retracing the route taken by their ancestors 100 years ago. Before Rex can talk to his uncle, the uncle is murdered, and Rex sets out to find the killer and the motive by taking his uncle's place as the leader of the wagon train. He discovers that the motive was the gold that the original pioneers had cached in a cave on the trail to California, and now has to find the culprit that is after it.
3,705|Valley of Fire|1951|122 min|Action, Music, Western|6.1|Mayor Autry sends for a wagon train of women to settle in his town, but baddies Guilford and Rawlings plot to hijack the train and sell the ladies to love-hungry miners instead.
3,706|When Worlds Collide|1951|122 min|Action, Sci-Fi, Thriller|6.7|As a new star and planet hurtle toward a doomed Earth, a small group of survivalists frantically work to complete the rocket which will take them to their new home.
3,707|The Whip Hand|1951|122 min|Action, Adventure, Crime|6.0|Matt Corbin, a vacationing magazine writer, takes a fishing trip to Minnesota, and stumbles across a lake in which all the fish have mysteriously died. The locals are tight-lipped about it, but Corbin learns that a group of former-Nazis-turned-Communists have purchased a lodge on an island in the middle of the fish-killing lake, and have built some kind of laboratory. Never one to pass up a chance to sell a story to a magazine, Matt decides to investigate. His only ally is Janet Keller, the sister of the local doctor who has been caught up in whatever those nefarious Commie-Nazis are up to. What they are up to, with Soviet financing, is the development of diseases to use in bacteriological warfare against the United States, starting right there in Minnesota.
3,708|Whistling Hills|1951|122 min|Action, Mystery, Western|6.9|This somewhat off-the-beaten-path-formula for a Saturday matinée B-western has Johnny Mack Brown being hired by stageline owner Chet Norman to stop a series of stagecoach holdups that always take place when the driver, Pete, sees a mystery rider and hears the weird notes of a silver whistle. Sheriff Dave Holland, in love with Chet's niece, Beth Fairchild, and jealous of Johnny, gives grudging help. Town banker Roger Claine, is the mastermind behind the gang led by the Mystery Rider and Slade, and is having an affair with waitress Cora, and has promised her he will kill Slade when they have enough money. Beth is shot by Dave in an aborted holdup that reveals her to be the Mystery Rider, working with Claine in a spirit of revenge, thinking that her uncle had stolen the stageline from her father.
3,709|Yellow Fin|1951|122 min|Action, Adventure, Drama|6.0|WWII veteran Mike Donovan decides to sell his fishing boat after suffering a a series of accidents, the worst of which sends his father, Captain John Donovan, to the hospital suffering from amnesia. His decision is opposed by hie sweetheart, Nina Torres, and his loyal crew, but supported by his father's nurse, Jean Elliott, who also has romantic designs on Mike.
3,710|Badal|1951|122 min|Action, Romance|6.7|An Indianized version of the Sherwood Forest legend. King is away, the jaagirdar is a wimp and his henchman loots the poor. Our hero steals from the tyrant and helps the poor and repressed. On a romantic sideline, he courts the jagirdar's beautiful daughter, who is also being wooed by the evil henchman.
3,711|Khazana|1951|122 min|Action, Adventure||
3,712|Wanted: Dead or Alive|1951|122 min|Action, Romance, Western|6.8|Taggart and his men are breaking wanted outlaws out of jail and then killing them for the reward money. Marshal's Whip, Jim, and Texas have a plan to trap the gang. Whip poses as a wanted outlaw while Jim joins Taggart's gang and helps break him out. But there is trouble when gang member Mike, wanting a bigger cut, double-crosses everyone.
3,713|Dadao Wang Wu Yuxue Jinchou Ji|1951|122 min|Action||
3,714|Badman's Gold|1951|122 min|Action, Adventure, Mystery|4.3|Unable to cope with a series of raids on stagecoaches hauling gold to the U. S. Mint, Sheriff Masters appeals to the U. S. Marshal's office for help. The Marshal assigns his best man, Johnny, to the job of discovering the hiding place of the stolen gold and bringing the outlaws to justice. Johnny enlists the aid of Bess Benson and her brother Bob. Bess insists on taking her pack dog, Daisy. The foursome then goes to the territory controlled by Sheriff Masters.
3,715|Oedo go-nin otoko|1951|122 min|Action, Drama|6.2|During the 17th Century bands of hatamoto, samurai vassals of the Tokugawa shogunate, were causing havoc in the new capital city of Edo. Opposing them was Banzui-in Chobei,whose sole aim was to save Edo from the hatamoto as their violent behavior threatened to pull apart the very fabric of society.
3,716|Yukon Manhunt|1951|122 min|Action, Adventure, Western|5.3|Kirby Grant and his heroic husky dog, Chinook, lead the Royal Canadian Mounted Police in solving the problem of payroll holdups in the rugged Canadian Northwest.
3,717|'42|1951|122 min|Action, Biography, Thriller|7.2|
3,718|Simba|1951|122 min|Action, Adventure||
3,719|Christoph|1951|122 min|Action, Family||
3,720|Darna|1951|122 min|Action, Fantasy|6.8|
3,721|Emei fei jian heng sao jin yin gong|1951|122 min|Action, Fantasy||
3,722|Emei fei xia wu chuang feng huo dao|1951|122 min|Action, Fantasy||
3,723|Huang jiang nu xia da po wu gong zhen|1951|122 min|Action, Fantasy||
3,724|Kunlun san jian xia|1951|122 min|Action, Fantasy||
3,725|Bernardo Carpio|1951|122 min|Action, Adventure, Fantasy|5.7|The man who dared fight the world.
3,726|Rajput|1951|122 min|Action, Drama|6.4|
3,727|Prinsipe Amante sa Rubitanya|1951|122 min|Action, Adventure, Fantasy||
3,728|Haring Cobra|1951|122 min|Fantasy, Action||Felipe, a dockworker in a seaport city, is approached by two men one day with a proposition--it seems he bears a striking resemblance to a monarch named Haring Cobra, who was the leader of an island kingdom but was overthrown by a usurper. Haring Cobra is ready to give Felipe a large sum of money to impersonate him so that the usurper can't marry his fiancé, the lovely Amahda, and to allow Haring Cobra to gather his forces to take his throne back. However, when Felipe arrives at the island, he finds that things aren't exactly the way he was told they are.
3,729|Diego Silang|1951|122 min|Action, Biography||
3,730|Tres muskiteros|1951|122 min|Action, Drama||
3,731|Talisman|1951|122 min|Action, Drama||
3,732|Dalawang prinsipeng kambal|1951|122 min|Action, Fantasy||
3,733|Isinanlang pag-ibig|1951|122 min|Action, Drama||Only a Filipina could love so passionately so intensely, yet could hate so venomously.
3,734|Sigfredo|1951|122 min|Action, Adventure, Fantasy||Based on the popular legend of the Neibelungen.
3,735|Tagailog|1951|122 min|Action, Drama||
3,736|10th Batallion Sa 38th Parallel, Korea|1951|122 min|Action, War||
3,737|Bayan o pag-ibig|1951|122 min|Action, Drama||He gave his all - for his country and the woman he loved.
3,738|Kapitan Bagwis|1951|122 min|Action, Adventure, Family|6.0|Anita Linda loves and is betrothed the Efren Reyes loves Anita but Patria Plata falls in love with Efren what a romance.
3,739|Dugong Bughaw|1951|122 min|Action, Adventure, Fantasy||
3,740|David at Goliath|1951|122 min|Action, Drama, Fantasy||The first color film processed in the Philippines, utilizing the Ansco color process.
3,741|Araki Mataemon: Kettô kagiya no tsuji|1952|122 min|Action, Adventure, Drama|6.6|Mataemon Araki, a renowned swordsman, helps a young man find vengeance.
3,742|Lone Star|1952|122 min|Action, Adventure, History|6.2|Ex-President Andrew Jackson sends Texan Devereaux Burke back home on a mission to facilitate Sam Houston's drive for U.S. statehood.
3,743|Whispering Smith Hits London|1952|122 min|Action, Adventure, Crime|6.3|US sleuth Whispering Smith arrives in London on vacation, but soon becomes embroiled in a murder case.
